t,L,x
0.0037688442211055275,0.0029,0.033883959033335534
0.003819095477386935,0.0029,0.02950127280223513
0.003869346733668342,0.0029,0.02530041457951441
0.003919597989949748,0.0029,0.021285823761756046
0.003969849246231155,0.0029,0.017468850110098435
0.004020100502512563,0.0029,0.013862805075372565
0.00407035175879397,0.0029,0.010500588813866377
0.004120603015075377,0.0029,0.007478565046000524
0.004170854271356784,0.0029,0.009263444972196817
0.004221105527638191,0.0029,0.013288230444422119
0.004271356783919598,0.0029,0.017202886460556663
0.004321608040201005,0.0029,0.021009690956540074
0.004371859296482412,0.0029,0.024710464098425814
0.004422110552763819,0.0029,0.028307034893352557
0.004472361809045226,0.0029,0.03180160556591632
0.004522613065326633,0.0029,0.035196030049596545
0.00457286432160804,0.0029,0.03849193638456062
0.004623115577889447,0.0029,0.041691212359345274
0.004673366834170854,0.0029,0.044795758970807856
0.004723618090452261,0.0029,0.04780727606968373
0.004773869346733669,0.0029,0.050727458822868644
0.004824120603015076,0.0029,0.0535582048392722
0.004874371859296483,0.0029,0.0563006431934286
0.00492462311557789,0.0029,0.058956784270640814
0.004974874371859297,0.0029,0.06152823443958387
0.005025125628140704,0.0029,0.06401655418571928
0.005075376884422111,0.0029,0.06642329659316551
0.0051256281407035175,0.0029,0.06874951074250446
0.0051758793969849245,0.0029,0.07099745027453666
0.0052261306532663315,0.0029,0.07316776045485976
0.0052763819095477385,0.0029,0.07526261179798911
0.0053266331658291454,0.0029,0.07728301478148189
0.005376884422110552,0.0029,0.07923023732884653
0.005427135678391959,0.0029,0.0811057590784238
0.005477386934673367,0.0029,0.08291091755063539
0.005527638190954774,0.0029,0.08464697065462544
0.005577889447236181,0.0029,0.08631506985569624
0.005628140703517588,0.0029,0.08791647782260564
0.005678391959798995,0.0029,0.08945277064945835
0.005728643216080402,0.0029,0.09092491009316661
0.005778894472361809,0.0029,0.09233358446290597
0.005829145728643216,0.0029,0.09368075154268801
0.005879396984924623,0.0029,0.0949669628755058
0.00592964824120603,0.0029,0.0961934031275249
0.005979899497487437,0.0029,0.09736134496217007
0.006030150753768844,0.0029,0.09847149185164138
0.006080402010050251,0.0029,0.09952511800440485
0.006130653266331658,0.0029,0.10052318126069099
0.006180904522613066,0.0029,0.10146635206478806
0.006231155778894473,0.0029,0.10235618737486477
0.00628140703517588,0.0029,0.10319274705047148
0.006331658291457287,0.0029,0.10397771941793992
0.006381909547738694,0.0029,0.10471136809182109
0.006432160804020101,0.0029,0.10539463271730244
0.006482412060301508,0.0029,0.1060286888699704
0.006532663316582915,0.0029,0.10661352966534979
0.0065829145728643216,0.0029,0.10715058607198516
0.0066331658291457285,0.0029,0.10763993937225336
0.0066834170854271355,0.0029,0.10808227711864944
0.0067336683417085425,0.0029,0.10847844179648516
0.0067839195979899495,0.0029,0.10882809857947548
0.006834170854271356,0.0029,0.10913215368241085
0.006884422110552763,0.0029,0.10939003028621525
0.006934673366834171,0.0029,0.10960141157611816
0.006984924623115578,0.0029,0.10976548905595593
0.007035175879396985,0.0029,0.10987870329722457
0.007085427135678392,0.0029,0.10993391136630984
0.007135678391959799,0.0029,0.10988681462664718
0.007185929648241206,0.0029,0.10549929676859894
0.007236180904522613,0.0029,0.0988478028430071
0.00728643216080402,0.0029,0.09238159087807758
0.007336683417085427,0.0029,0.08609844884761507
0.007386934673366834,0.0029,0.07999352321079342
0.007437185929648241,0.0029,0.07406848469245789
0.007487437185929648,0.0029,0.06832234142822383
0.007537688442211055,0.0029,0.06274955014958457
0.007587939698492462,0.0029,0.05735216827056487
0.00763819095477387,0.0029,0.052131104969341126
0.007688442211055277,0.0029,0.04708131474157993
0.007738693467336684,0.0029,0.04220567211319643
0.007788944723618091,0.0029,0.037505495171654406
0.007839195979899497,0.0029,0.032981565623759965
0.007889447236180904,0.0029,0.028634987403893482
0.00793969849246231,0.0029,0.02447169421706275
0.007989949748743718,0.0029,0.020496262887888535
0.008040201005025126,0.0029,0.016719889936787503
0.008090452261306533,0.0029,0.01316065934318642
0.00814070351758794,0.0029,0.009854071884771195
0.008190954773869347,0.0029,0.006956746739086656
0.008241206030150754,0.0029,0.010088034659221014
0.008291457286432161,0.0029,0.014090377648068754
0.008341708542713568,0.0029,0.01798306353904557
0.008391959798994975,0.0029,0.021768165080795224
0.008442211055276382,0.0029,0.02544763932534461
0.00849246231155779,0.0029,0.029023407824109438
0.008542713567839196,0.0029,0.03249752686898811
0.008592964824120603,0.0029,0.035871748564353836
0.00864321608040201,0.0029,0.03914792874240137
0.008693467336683417,0.0029,0.04232808738136732
0.008743718592964824,0.0029,0.04541355492872681
0.008793969849246231,0.0029,0.04840645201732773
0.008844221105527638,0.0029,0.05130845166947083
0.008894472361809045,0.0029,0.05412084295188082
0.008944723618090452,0.0029,0.05684590061981284
0.008994974874371859,0.0029,0.05948490132066014
0.009045226130653266,0.0029,0.06203935899943155
0.009095477386934673,0.0029,0.06451078071357708
0.00914572864321608,0.0029,0.06690099068020465
0.009195979899497487,0.0029,0.06921156193462993
0.009246231155778894,0.0029,0.07144332352740274
0.0092964824120603,0.0029,0.07359848101884355
0.009346733668341708,0.0029,0.07567809689782837
0.009396984924623115,0.0029,0.0776833887948614
0.009447236180904522,0.0029,0.07961593053324036
0.00949748743718593,0.0029,0.08147708355732494
0.009547738693467337,0.0029,0.08326815305687754
0.009597989949748744,0.0029,0.08499041576774807
0.009648241206030151,0.0029,0.0866450682093538
0.009698492462311558,0.0029,0.08823313770028672
0.009748743718592965,0.0029,0.08975613249808036
0.009798994974874372,0.0029,0.09121544199956573
0.00984924623115578,0.0029,0.09261164148384837
0.009899497487437186,0.0029,0.09394619508778172
0.009949748743718593,0.0029,0.09522039996750128
0.01,0.0029,0.09643480839921019
0.0,0.002904081632653061,0.0
5.0251256281407036e-5,0.002904081632653061,0.004268495891284015
0.00010050251256281407,0.002904081632653061,0.008422731512381855
0.00015075376884422112,0.002904081632653061,0.012464756657411586
0.00020100502512562814,0.002904081632653061,0.016396621418445383
0.0002512562814070352,0.002904081632653061,0.02022034106369443
0.00030150753768844223,0.002904081632653061,0.023937980761971484
0.00035175879396984926,0.002904081632653061,0.02755143952925163
0.0004020100502512563,0.002904081632653061,0.03106267093792514
0.0004522613065326633,0.002904081632653061,0.03447362846322067
0.0005025125628140704,0.002904081632653061,0.037786010636425116
0.0005527638190954774,0.002904081632653061,0.04100152316600267
0.0006030150753768845,0.002904081632653061,0.044122444899105905
0.0006532663316582914,0.002904081632653061,0.04715006089915219
0.0007035175879396985,0.002904081632653061,0.050086085198480935
0.0007537688442211055,0.002904081632653061,0.052932493679520194
0.0008040201005025126,0.002904081632653061,0.05569073704405909
0.0008542713567839196,0.002904081632653061,0.058362718705289515
0.0009045226130653266,0.002904081632653061,0.060949667825847466
0.0009547738693467337,0.002904081632653061,0.06345319643913025
0.0010050251256281408,0.002904081632653061,0.06587489179861272
0.0010552763819095478,0.002904081632653061,0.06821664617047574
0.0011055276381909548,0.002904081632653061,0.07047921149323555
0.0011557788944723617,0.002904081632653061,0.07266485183874019
0.001206030150753769,0.002904081632653061,0.07477417084409405
0.001256281407035176,0.002904081632653061,0.07680902251294322
0.0013065326633165829,0.002904081632653061,0.07877081834743078
0.0013567839195979898,0.002904081632653061,0.08066079832644753
0.001407035175879397,0.002904081632653061,0.08248022407829529
0.001457286432160804,0.002904081632653061,0.08423042346771148
0.001507537688442211,0.002904081632653061,0.08591274022591947
0.0015577889447236182,0.002904081632653061,0.08752843070256615
0.0016080402010050252,0.002904081632653061,0.08907854009682917
0.0016582914572864321,0.002904081632653061,0.09056400813641713
0.001708542713567839,0.002904081632653061,0.09198671651190703
0.0017587939698492463,0.002904081632653061,0.09334732790924756
0.0018090452261306533,0.002904081632653061,0.09464678999633666
0.0018592964824120603,0.002904081632653061,0.09588682556883703
0.0019095477386934674,0.002904081632653061,0.0970676527670334
0.001959798994974874,0.002904081632653061,0.09819122289039345
0.0020100502512562816,0.002904081632653061,0.09925766891843409
0.0020603015075376886,0.002904081632653061,0.10026871265115461
0.0021105527638190956,0.002904081632653061,0.10122484278100047
0.0021608040201005025,0.002904081632653061,0.10212705781708202
0.0022110552763819095,0.002904081632653061,0.10297669900618392
0.0022613065326633165,0.002904081632653061,0.10377387587646443
0.0023115577889447235,0.002904081632653061,0.10452022818474475
0.0023618090452261304,0.002904081632653061,0.10521599650600971
0.002412060301507538,0.002904081632653061,0.1058620776046437
0.002462311557788945,0.002904081632653061,0.10645963476163528
0.002512562814070352,0.002904081632653061,0.1070086170178244
0.0025628140703517588,0.002904081632653061,0.10751036547320893
0.0026130653266331657,0.002904081632653061,0.10796503271529392
0.0026633165829145727,0.002904081632653061,0.10837309160173866
0.0027135678391959797,0.002904081632653061,0.10873542221818128
0.002763819095477387,0.002904081632653061,0.10905153398951861
0.002814070351758794,0.002904081632653061,0.10932207800030407
0.002864321608040201,0.002904081632653061,0.10954646571600432
0.002914572864321608,0.002904081632653061,0.10972360698639698
0.002964824120603015,0.002904081632653061,0.10985191371649389
0.003015075376884422,0.002904081632653061,0.10992502187315725
0.003065326633165829,0.002904081632653061,0.10991993159314893
0.0031155778894472364,0.002904081632653061,0.10744922117402114
0.0031658291457286433,0.002904081632653061,0.10075384792845678
0.0032160804020100503,0.002904081632653061,0.09424271647737692
0.0032663316582914573,0.002904081632653061,0.08791581396541233
0.0033165829145728643,0.002904081632653061,0.08176705875094863
0.0033668341708542712,0.002904081632653061,0.07579749413678992
0.003417085427135678,0.002904081632653061,0.07000744108294422
0.0034673366834170856,0.002904081632653061,0.06439066697165975
0.0035175879396984926,0.002904081632653061,0.058948512741340386
0.0035678391959798996,0.002904081632653061,0.05368270461762696
0.0036180904522613066,0.002904081632653061,0.048588025369210454
0.0036683417085427135,0.002904081632653061,0.04366620008720671
0.0037185929648241205,0.002904081632653061,0.038919477425833564
0.0037688442211055275,0.002904081632653061,0.034348216523364075
0.003819095477386935,0.002904081632653061,0.02995218275009519
0.003869346733668342,0.002904081632653061,0.025737791736602553
0.003919597989949748,0.002904081632653061,0.021709899581407427
0.003969849246231155,0.002904081632653061,0.01787524131574567
0.004020100502512563,0.002904081632653061,0.014250681145347584
0.00407035175879397,0.002904081632653061,0.010863450629623045
0.004120603015075377,0.002904081632653061,0.007794185402640367
0.004170854271356784,0.002904081632653061,0.008798686811929399
0.004221105527638191,0.002904081632653061,0.012830459666264511
0.004271356783919598,0.002904081632653061,0.01675236177703482
0.004321608040201005,0.002904081632653061,0.02056621495410891
0.004371859296482412,0.002904081632653061,0.02427428185120842
0.004422110552763819,0.002904081632653061,0.027878220403384196
0.004472361809045226,0.002904081632653061,0.031380171536284716
0.004522613065326633,0.002904081632653061,0.0347819402943139
0.00457286432160804,0.002904081632653061,0.03808534489481467
0.004623115577889447,0.002904081632653061,0.04129216924230603
0.004673366834170854,0.002904081632653061,0.044404299862459716
0.004723618090452261,0.002904081632653061,0.04742344338212086
0.004773869346733669,0.002904081632653061,0.050351214786397785
0.004824120603015076,0.002904081632653061,0.05318964346168945
0.004874371859296483,0.002904081632653061,0.05593975113716609
0.00492462311557789,0.002904081632653061,0.05860367743254624
0.004974874371859297,0.002904081632653061,0.06118289384532535
0.005025125628140704,0.002904081632653061,0.06367893386853148
0.005075376884422111,0.002904081632653061,0.06609347536335353
0.0051256281407035175,0.002904081632653061,0.06842774433482703
0.0051758793969849245,0.002904081632653061,0.0706832620326841
0.0052261306532663315,0.002904081632653061,0.07286157028219017
0.0052763819095477385,0.002904081632653061,0.07496435905029052
0.0053266331658291454,0.002904081632653061,0.07699246418414969
0.005376884422110552,0.002904081632653061,0.07894751706215741
0.005427135678391959,0.002904081632653061,0.08083091700844186
0.005477386934673367,0.002904081632653061,0.08264397600977981
0.005527638190954774,0.002904081632653061,0.08438797545110856
0.005577889447236181,0.002904081632653061,0.08606413079406358
0.005628140703517588,0.002904081632653061,0.08767350516552466
0.005678391959798995,0.002904081632653061,0.0892174317631
0.005728643216080402,0.002904081632653061,0.09069748185970124
0.005778894472361809,0.002904081632653061,0.09211432816309817
0.005829145728643216,0.002904081632653061,0.09346905391614012
0.005879396984924623,0.002904081632653061,0.09476338329416445
0.00592964824120603,0.002904081632653061,0.09599749831238226
0.005979899497487437,0.002904081632653061,0.09717346887173231
0.006030150753768844,0.002904081632653061,0.09829131302701194
0.006080402010050251,0.002904081632653061,0.09935304008537524
0.006130653266331658,0.002904081632653061,0.10035868976563113
0.006180904522613066,0.002904081632653061,0.10130998952568658
0.006231155778894473,0.002904081632653061,0.10220741952937598
0.00628140703517588,0.002904081632653061,0.10305187965551203
0.006331658291457287,0.002904081632653061,0.10384475779900042
0.006381909547738694,0.002904081632653061,0.10458609274738186
0.006432160804020101,0.002904081632653061,0.10527742715762825
0.006482412060301508,0.002904081632653061,0.10591912603858153
0.006532663316582915,0.002904081632653061,0.1065118616555061
0.0065829145728643216,0.002904081632653061,0.1070568593947508
0.0066331658291457285,0.002904081632653061,0.10755398468481536
0.0066834170854271355,0.002904081632653061,0.10800442921911543
0.0067336683417085425,0.002904081632653061,0.10840843353239298
0.0067839195979899495,0.002904081632653061,0.10876617217569645
0.006834170854271356,0.002904081632653061,0.10907845987516507
0.006884422110552763,0.002904081632653061,0.10934456286096551
0.006934673366834171,0.002904081632653061,0.10956465945671523
0.006984924623115578,0.002904081632653061,0.1097376605077095
0.007035175879396985,0.002904081632653061,0.10986081120584017
0.007085427135678392,0.002904081632653061,0.10992836030427472
0.007135678391959799,0.002904081632653061,0.10991246939630957
0.007185929648241206,0.002904081632653061,0.10682631502945902
0.007236180904522613,0.002904081632653061,0.10014833020875587
0.00728643216080402,0.002904081632653061,0.0936545872603568
0.007336683417085427,0.002904081632653061,0.0873418713060833
0.007386934673366834,0.002904081632653061,0.08121131443062928
0.007437185929648241,0.002904081632653061,0.07525961410485241
0.007487437185929648,0.002904081632653061,0.06948282571986113
0.007537688442211055,0.002904081632653061,0.0638829409742939
0.007587939698492462,0.002904081632653061,0.05845906272662454
0.00763819095477387,0.002904081632653061,0.05320647812213108
0.007688442211055277,0.002904081632653061,0.04812773340615327
0.007738693467336684,0.002904081632653061,0.04322407113048686
0.007788944723618091,0.002904081632653061,0.038492433712753196
0.007839195979899497,0.002904081632653061,0.03393623125067963
0.007889447236180904,0.002904081632653061,0.029558296254545816
0.00793969849246231,0.002904081632653061,0.025359971467624448
0.007989949748743718,0.002904081632653061,0.021349393771193048
0.008040201005025126,0.002904081632653061,0.01753345073970596
0.008090452261306533,0.002904081632653061,0.013929026661496476
0.00814070351758794,0.002904081632653061,0.010565930092734684
0.008190954773869347,0.002904081632653061,0.007538075774286043
0.008241206030150754,0.002904081632653061,0.009173638368057237
0.008291457286432161,0.002904081632653061,0.013195234033174753
0.008341708542713568,0.002904081632653061,0.01710707864441182
0.008391959798994975,0.002904081632653061,0.020911165099098402
0.008442211055276382,0.002904081632653061,0.02460962074072369
0.00849246231155779,0.002904081632653061,0.028204093102153594
0.008542713567839196,0.002904081632653061,0.03169678502279357
0.008592964824120603,0.002904081632653061,0.03508935807166309
0.00864321608040201,0.002904081632653061,0.03838380759764
0.008693467336683417,0.002904081632653061,0.04158201092289353
0.008743718592964824,0.002904081632653061,0.04468540973100882
0.008793969849246231,0.002904081632653061,0.04769607436937436
0.008844221105527638,0.002904081632653061,0.05061571226017975
0.008894472361809045,0.002904081632653061,0.05344582698047254
0.008944723618090452,0.002904081632653061,0.056188153972571854
0.008994974874371859,0.002904081632653061,0.058844170280798205
0.009045226130653266,0.002904081632653061,0.06141568203628501
0.009095477386934673,0.002904081632653061,0.06390424783103642
0.00914572864321608,0.002904081632653061,0.06631124227248882
0.009195979899497487,0.002904081632653061,0.0686380139641959
0.009246231155778894,0.002904081632653061,0.07088668087080505
0.0092964824120603,0.002904081632653061,0.07305788089316977
0.009346733668341708,0.002904081632653061,0.07515346335720852
0.009396984924623115,0.002904081632653061,0.07717500216014372
0.009447236180904522,0.002904081632653061,0.07912358381774284
0.00949748743718593,0.002904081632653061,0.0810005020308084
0.009547738693467337,0.002904081632653061,0.08280711358827837
0.009597989949748744,0.002904081632653061,0.08454464659293705
0.009648241206030151,0.002904081632653061,0.0862144503266939
0.009698492462311558,0.002904081632653061,0.08781794330783887
0.009748743718592965,0.002904081632653061,0.08935625356922586
0.009798994974874372,0.002904081632653061,0.0908301686462191
0.00984924623115578,0.002904081632653061,0.09224117774375996
0.009899497487437186,0.002904081632653061,0.0935906653241504
0.009949748743718593,0.002904081632653061,0.0948789668549321
0.01,0.002904081632653061,0.0961080425837038
0.0,0.0029081632653061226,0.0
5.0251256281407036e-5,0.0029081632653061226,0.004262584105021484
0.00010050251256281407,0.0029081632653061226,0.00841122080814343
0.00015075376884422112,0.0029081632653061226,0.012447964643386726
0.00020100502512562814,0.0029081632653061226,0.01637483224959085
0.0002512562814070352,0.0029081632653061226,0.02019389277777495
0.00030150753768844223,0.0029081632653061226,0.023907080637515135
0.00035175879396984926,0.0029081632653061226,0.02751645875097447
0.0004020100502512563,0.0029081632653061226,0.031023830999217985
0.0004522613065326633,0.0029081632653061226,0.03443109905950659
0.0005025125628140704,0.0029081632653061226,0.03774013681915951
0.0005527638190954774,0.0029081632653061226,0.04095261437529301
0.0006030150753768845,0.0029081632653061226,0.04407058561207268
0.0006532663316582914,0.0029081632653061226,0.04709558965129473
0.0007035175879396985,0.0029081632653061226,0.05002919260488
0.0007537688442211055,0.0029081632653061226,0.05287353832166959
0.0008040201005025126,0.0029081632653061226,0.055629704944697184
0.0008542713567839196,0.0029081632653061226,0.058299843293647506
0.0009045226130653266,0.0029081632653061226,0.0608852359227015
0.0009547738693467337,0.0029081632653061226,0.0633873715345265
0.0010050251256281408,0.0029081632653061226,0.065808051896808
0.0010552763819095478,0.0029081632653061226,0.06814879831723142
0.0011055276381909548,0.0029081632653061226,0.07041049026221537
0.0011557788944723617,0.0029081632653061226,0.07259546033870633
0.001206030150753769,0.0029081632653061226,0.07470442444332549
0.001256281407035176,0.0029081632653061226,0.07673891974888174
0.0013065326633165829,0.0029081632653061226,0.07870047979322602
0.0013567839195979898,0.0029081632653061226,0.0805904150376142
0.001407035175879397,0.0029081632653061226,0.08241000874969273
0.001457286432160804,0.0029081632653061226,0.08416056559925979
0.001507537688442211,0.0029081632653061226,0.08584336627145715
0.0015577889447236182,0.0029081632653061226,0.08745956990331999
0.0016080402010050252,0.0029081632653061226,0.08901011323275186
0.0016582914572864321,0.0029081632653061226,0.09049661977316839
0.001708542713567839,0.0029081632653061226,0.09192033846186648
0.0017587939698492463,0.0029081632653061226,0.09328170327999388
0.0018090452261306533,0.0029081632653061226,0.09458268314522644
0.0018592964824120603,0.0029081632653061226,0.09582369395154926
0.0019095477386934674,0.0029081632653061226,0.09700624046172773
0.001959798994974874,0.0029081632653061226,0.09813098645640188
0.0020100502512562816,0.0029081632653061226,0.09919939365383822
0.0020603015075376886,0.0029081632653061226,0.10021182802693954
0.0021105527638190956,0.0029081632653061226,0.10117005756311073
0.0021608040201005025,0.0029081632653061226,0.10207410992707185
0.0022110552763819095,0.0029081632653061226,0.10292564285730997
0.0022613065326633165,0.0029081632653061226,0.10372515577837087
0.0023115577889447235,0.0029081632653061226,0.10447336733122121
0.0023618090452261304,0.0029081632653061226,0.10517169302508445
0.002412060301507538,0.0029081632653061226,0.10582011316846629
0.002462311557788945,0.0029081632653061226,0.10641992307528655
0.002512562814070352,0.0029081632653061226,0.10697175504240315
0.0025628140703517588,0.0029081632653061226,0.10747584343531681
0.0026130653266331657,0.0029081632653061226,0.1079334461187382
0.0026633165829145727,0.0029081632653061226,0.10834437174423717
0.0027135678391959797,0.0029081632653061226,0.10870935937776144
0.002763819095477387,0.0029081632653061226,0.10902886180132078
0.002814070351758794,0.0029081632653061226,0.10930233563215588
0.002864321608040201,0.0029081632653061226,0.1095301959146975
0.002914572864321608,0.0029081632653061226,0.10971105498644496
0.002964824120603015,0.0029081632653061226,0.10984297726712725
0.003015075376884422,0.0029081632653061226,0.10992097094758795
0.003065326633165829,0.0029081632653061226,0.10992543099668951
0.0031155778894472364,0.0029081632653061226,0.10802806584094703
0.0031658291457286433,0.0029081632653061226,0.10132674425729349
0.0032160804020100503,0.0029081632653061226,0.09480934487081999
0.0032663316582914573,0.0029081632653061226,0.08847331879210502
0.0033165829145728643,0.0029081632653061226,0.08231693906325531
0.0033668341708542712,0.0029081632653061226,0.07634164968993425
0.003417085427135678,0.0029081632653061226,0.07054146869309601
0.0034673366834170856,0.0029081632653061226,0.06491569062732412
0.0035175879396984926,0.0029081632653061226,0.059466653478416426
0.0035678391959798996,0.0029081632653061226,0.054189895078078594
0.0036180904522613066,0.0029081632653061226,0.049084624642791466
0.0036683417085427135,0.0029081632653061226,0.04415433269542501
0.0037185929648241205,0.0029081632653061226,0.039395702264982874
0.0037688442211055275,0.0029081632653061226,0.034811958667821
0.003819095477386935,0.0029081632653061226,0.030405460601684534
0.003869346733668342,0.0029081632653061226,0.0261774897714695
0.003919597989949748,0.0029081632653061226,0.022133777498394083
0.003969849246231155,0.0029081632653061226,0.01828381142084494
0.004020100502512563,0.0029081632653061226,0.014640225731775758
0.00407035175879397,0.0029081632653061226,0.011228945228234892
0.004120603015075377,0.0029081632653061226,0.008118491512661767
0.004170854271356784,0.0029081632653061226,0.008333899396795998
0.004221105527638191,0.0029081632653061226,0.012372697604579253
0.004271356783919598,0.0029081632653061226,0.016301617758944564
0.004321608040201005,0.0029081632653061226,0.020122753683485775
0.004371859296482412,0.0029081632653061226,0.023837890121791473
0.004422110552763819,0.0029081632653061226,0.027449242072156026
0.004472361809045226,0.0029081632653061226,0.0309585208912641
0.004522613065326633,0.0029081632653061226,0.034367628986115346
0.00457286432160804,0.0029081632653061226,0.037678508377228935
0.004623115577889447,0.0029081632653061226,0.0408928132407657
0.004673366834170854,0.0029081632653061226,0.044012543820738596
0.004723618090452261,0.0029081632653061226,0.04703929311828964
0.004773869346733669,0.0029081632653061226,0.04997460654053294
0.004824120603015076,0.0029081632653061226,0.05282062551041223
0.004874371859296483,0.0029081632653061226,0.055578440245363216
0.00492462311557789,0.0029081632653061226,0.058250206018618376
0.004974874371859297,0.0029081632653061226,0.06083718761800845
0.005025125628140704,0.0029081632653061226,0.0633408712611442
0.005075376884422111,0.0029081632653061226,0.06576306008563018
0.0051256281407035175,0.0029081632653061226,0.06810531391878825
0.0051758793969849245,0.0029081632653061226,0.07036847401354185
0.0052261306532663315,0.0029081632653061226,0.07255490775829941
0.0052763819095477385,0.0029081632653061226,0.07466526001782407
0.0053266331658291454,0.0029081632653061226,0.07670114714675699
0.005376884422110552,0.0029081632653061226,0.07866408266603662
0.005427135678391959,0.0029081632653061226,0.08055536409847275
0.005477386934673367,0.0029081632653061226,0.0823762701175572
0.005527638190954774,0.0029081632653061226,0.08412810938348447
0.005577889447236181,0.0029081632653061226,0.0858121746243487
0.005628140703517588,0.0029081632653061226,0.08742964398046078
0.005678391959798995,0.0029081632653061226,0.0889814622723362
0.005728643216080402,0.0029081632653061226,0.0904691060102101
0.005778894472361809,0.0029081632653061226,0.09189401092890359
0.005829145728643216,0.0029081632653061226,0.09325657099570252
0.005879396984924623,0.0029081632653061226,0.09455863870733638
0.00592964824120603,0.0029081632653061226,0.09580084463707468
0.005979899497487437,0.0029081632653061226,0.09698441122107351
0.006030150753768844,0.0029081632653061226,0.09811030530411184
0.006080402010050251,0.0029081632653061226,0.09917970665281581
0.006130653266331658,0.0029081632653061226,0.10019321662006367
0.006180904522613066,0.0029081632653061226,0.10115245493465748
0.006231155778894473,0.0029081632653061226,0.10205749930768689
0.00628140703517588,0.0029081632653061226,0.10291008444330664
0.006331658291457287,0.0029081632653061226,0.10371050294116298
0.006381909547738694,0.0029081632653061226,0.10445970474383388
0.006432160804020101,0.0029081632653061226,0.10515896691825363
0.006482412060301508,0.0029081632653061226,0.10580829195421429
0.006532663316582915,0.0029081632653061226,0.10640908721537135
0.0065829145728643216,0.0029081632653061226,0.10696175345291829
0.0066331658291457285,0.0029081632653061226,0.10746674913689477
0.0066834170854271355,0.0029081632653061226,0.10792524784246074
0.0067336683417085425,0.0029081632653061226,0.1083370098683322
0.0067839195979899495,0.0029081632653061226,0.10870291722723766
